cod_centro;tipo;cod_estado;cod_municipio;cod_parroquia;nombre_centro;direccion_centro;centro_nuevo
60396;1;21;4;4;ESCUELA BASICA NACIONAL JESUS MARIA SISTIAGA;SECTOR: SISTISGA. FRENTE AVENIDA 07. IZQUIERDA TRONCAL 24. DERECHA CALLE 22. REFERENCIA SAN RAFAEL DEL MOJAN FRENTE A LA OFICINA DE CANTV;210404002
60400;1;21;4;4;ESCUELA BASICA NACIONAL NAZARET;BARRIO NAZARET FRENTE AVENIDA ESTADIO. IZQUIERDA CARRETERA BARRIO. DERECHA CALLEJÓN BARRIO BARRIO NAZARET EL MOJAN CASA;210404003
60410;1;21;4;4;ESCUELA BASICA NACIONAL 25 DE AGOSTO;SECTOR: LAS CABIMAS. FRENTE CALLE SIN NUMERO. IZQUIERDA AVENIDA PRINCIPAL LAS CABIMAS. DERECHA AVENIDA 02. REFERENCIA CASERIO LAS CABIMAS;210404004
60420;1;21;4;4;UNIDAD EDUCATIVA ESTADAL ROMULO GALLEGOS;SECTOR: SOLEDAD. FRENTE AVENIDA GARAJE LA ROXANA. IZQUIERDA CALLE IGLESIA SAN JOSE. DERECHA CARRETERA VIA LA PAILA NEGRA. REFERENCIA CARRETERA EL MOJAN KM 40 CASERIO SOLEDAD;210404005
60430;1;21;4;4;ESCUELA BASICA NACIONAL ELEAZAR AÑEZ GRANADILLO;SECTOR: LA ROSITA VIA LA PLAYA FRENTE AL ABASTO SANTA ROSA EL LIMA. FRENTE AVENIDA PRINCIPAL VIA LA PLAYA. IZQUIERDA CALLE SIN NUMERO. DERECHA CALLE LAS VIVIENDAS. REFERENCIA CALLE PRINCIPAL CASERIO LA ROSITA;210404006
60440;1;21;4;4;ESCUELA BASICA BOLIVARIANA PRESBITERO LUIS DE VICENTE;SECTOR: GONZALO ANTONIO. FRENTE CARRERA PRINCIPAL DE GONZALO ANTONIO. IZQUIERDA CALLE S/N. DERECHA CALLE S/N. REFERENCIA CARRETERA. VIA EL MOJAN, KILOMETRO 33, CASERIO GONZALO ANTONIO;210404007
60460;1;21;4;4;ESCUELA BASICA BOLIVARIANA PRESBITERO MANUEL MARIA PADRON;SECTOR: LA COLORADA. FRENTE CARRERA LA COLORADA. IZQUIERDA CAMINO SIN NUMERO. DERECHA CAMINO SIN NUMERO. REFERENCIA CASERIO LA COLORADA;210404008
60490;1;21;4;4;UNIDAD EDUCATIVA ESTADAL INMACULADA CONCEPCION;BARRIO: CIRUELO ALTO. FRENTE CARRETERA CASA. IZQUIERDA CALLEJÓN AMBULATORIO. DERECHA CALLEJÓN MONTE. REFERENCIA CARRETERA VIA EL MOJAN KILOMETRO.36, CASERIO CIRUELO ALTO;210404009
60510;1;21;4;4;ESCUELA  BASICA ESTADAL MARIA LOURDES SUAREZ DE SOTO;BARRIO BOLIVARIANO DERECHA CAMINO GRANJA FORTUNA. IZQUIERDA CAMINO ARENA. FRENTE CAMINO ARENA CRRETERA EL MOJAN CASERIO LOS LOCOS DEL OASIS KILOMETRO 33 CASA;210404010
60511;1;21;4;4;ESCUELA MAESTRA ELENA SULBARAN;SECTOR: EL UBERAL. FRENTE AVENIDA # 3. IZQUIERDA CALLEJÓN S/N. DERECHA CALLE #24. REFERENCIA SECTOR EL LUBERAL AV PRINCIPAL CASCO CENTRAL DEL MOJAN;210404014
60512;1;21;4;4;ESCUELA BOLIVARIANA CARRIZAL;SECTOR EL CUCHARO DERECHA CARRETERA CASA. IZQUIERDA CARRETERA CASA. FRENTE CARRETERA GRANJA ENTRADA TORO NEGRO;210404015
60220;1;21;4;5;ESCUELA BASICA NACIONAL LA  ENEITA;SECTOR: LA ENEITA. FRENTE CALLE SIN NUMERO. IZQUIERDA CALLEJÓN SIN NUMERO. DERECHA CARRERA VIA CARRASQUERO. REFERENCIA VIA CARRASQUERO CASERIO LA ENEITA;210405001
60221;1;21;4;5;ESCUELA BOLIVARIANA LOS MAYALES;SECTOR: LOS MAYALES. FRENTE CALLE SIN NUMERO. IZQUIERDA CALLE SIN NUMERO. DERECHA CALLE SIN NUMERO. REFERENCIA SECTOR LOS MAYALES DIAGONAL AL ABASTO SAN MARTIN;210405005
60290;1;21;4;5;UNIDAD EDUCATIVA ESTADAL BLANCA ROSA  URQUIAGA;SECTOR LAS PARCELAS DERECHA CALLE SIN NUMERO. IZQUIERDA CALLE SIN NUMERO. FRENTE CARRERA VIA AL FUERTE MARA CARRETERA CAMPO MARA CASERIO LAS PARCELAS CASA;210405002
60470;1;21;4;5;UNIDAD EDUCATIVA ESTADAL PROFESORA VERONICA MORILLO DE GONZALEZ;SECTOR: EL CUCHARAL. FRENTE CALLE SIN NUMERO. IZQUIERDA CALLE SIN NUMERO. DERECHA CALLE SIN NUMERO. REFERENCIA VIA CAMPO MARA CASERIO LOS MAYALES;210405003
60480;1;21;4;5;UNIDAD EDUCATIVA ESTADAL EL PIACHE;SECTOR: EL PIACHI. FRENTE CALLE SIN NUMERO. IZQUIERDA CALLE SIN NUMERO. DERECHA CALLE SIN NUMERO. REFERENCIA CASERIO EL PIACHE VIA EL MOJAN CAMPO MARA;210405004
60481;1;21;4;5;ESCUELA BASICA NACIONAL INDIO MANAURE;CASERÍO: INDIO MANAURE. FRENTE AVENIDA CASA. IZQUIERDA CALLE CASA. DERECHA CALLE CASA. REFERENCIA ESTACION PEDEVESA;210405006
60482;1;21;4;5;UNIDAD EDUCATIVA MARCELINO SANCHEZ;CASERÍO CANA DEL INDIO DERECHA CALLE CASA. IZQUIERDA CALLE ABASTO. FRENTE CALLE ABASTO SAN JOSE IGLESIA SAN JOSE;210405007
60310;1;21;4;6;ESCUELA BASICA RICARDO AGUIRRE;SECTOR EL POZO DERECHA CALLE CASA. FRENTE CALLE CANCHA. IZQUIERDA CALLEJÓN CENTRO VITICOLA SECTOR EL POZO AL LADO DEL CENTRO VITICOLA ANTES LA SOLITA CASA;210406001
60311;1;21;4;6;ESCUELA BOLIVARIANA TAMARE VIVIENDA RURAL;SECTOR: LOS REYES. FRENTE CARRERA PRINCIPAL DEL SECTOR LOS REYES. IZQUIERDA CALLE SIN NUMERO. DERECHA CALLE SIN NUMERO. REFERENCIA VIA EL MOJAN, KILOMETRO 31;210406004
60320;1;21;4;6;UNIDAD EDUCATIVA ESTADAL TENIENTE PEDRO CAMEJO;SECTOR: CAMURO. FRENTE TRONCAL DEL CARIBE. IZQUIERDA CALLE SIN NUMERO. DERECHA CALLE SIN NUMERO. REFERENCIA CARRETERA. VIA EL MOJAN KILOMETRO30 SECTOR TAMARE;210406002
60370;1;21;4;6;UNIDAD EDUCATIVA ESTADAL MADRE MARIA AUXILIADORA;SECTOR: EL PALO2. FRENTE CARRETERA LA ROSITA. IZQUIERDA CARRETERA PLAYA LUZ. DERECHA CARRETERA MODULO. REFERENCIA CARRETERA. EL MOJAN VIA LA ROSITA, DIAGONAL PLAYA LUZ;210406003
60371;1;21;4;6;ESCUELA BOLIVARIANA LA REPELONA;SECTOR LA REPELONA DERECHA CALLE SIN NUMERO. IZQUIERDA CALLE SIN NUMERO. FRENTE CALLE SIN NUMERO VIA SAN RAFAEL DEL MOJAN KILOMETRO29 SECTOR TAMARE ENTRANDO POR LA BLOQUERA PROCLAMAS DEL LIBERTADOR CASA;210406005
60372;1;21;4;6;ESCUELA BOLIVARIANA HERNAN POCATERRA;SECTOR EL SIPICIPI FRENTE AVENIDA CASA. IZQUIERDA CALLE CASA. DERECHA CAMINO CASA ENTRADA DE MATADERO AVICOLA SOUTO;210406006
60373;1;21;4;6;ESCUELA BASICA NACIONAL LOS LECHOSOS;SECTOR LECHOSO 1 DERECHA CALLE MONTE. IZQUIERDA CALLE GUARDERIA. FRENTE CALLE GRANJA ABASTO LA ESPUMA;210406007
60160;1;21;4;7;ESCUELA BASICA NACIONAL LA BOTELLA;SECTOR: LA BOTELLA. FRENTE CARRETERA LA BOTELLA. IZQUIERDA CALLE LA BOTELLA. DERECHA CARRETERA CACHIRI. REFERENCIA CASERIO LA BOTELLA;210407001
60161;1;21;4;7;ESCUELA BOLIVARIANA CAÑA FRESCA;SECTOR: LAS AVILLAS. FRENTE CARRETERA LOS LIRIOS. IZQUIERDA CALLEJÓN ABASTO LA GAVIOTA. DERECHA CALLEJÓN ABASTO MI CHOSITA. REFERENCIA SECTOR 4 BOCAS VIA A LA CONCEPCION;210407013
60162;1;21;4;7;UNIDAD EDUCATIVA LICEO BOLIVARIANA TAMARE;SECTOR: LA Y. FRENTE CARRETERA LA Y. IZQUIERDA CARRETERA VIA MARACAIBO. DERECHA CARRETERA VIA CARRASQUERO. REFERENCIA VIA 4 BOCAS, SECTOR LA ENCRUCIJADA LA Y;210407014
60763;1;21;5;2;UNIDAD EDUCATIVANACIONAL ALEJANDRO FUENMAYOR;SECTOR: MONTE CLARO. FRENTE AVENIDA 8. IZQUIERDA CALLE MN. DERECHA CALLE M. REFERENCIA CALLE M. BARRIO 18 DE OCTUBRE;210502005
60163;1;21;4;7;UNIDAD EDUCATIVA PRESBITERO ENDER ENRIQUE AVILA;SECTOR: LA SIERRITA. FRENTE AVENIDA PRINCIPAL DE LA SIERRITA. IZQUIERDA CALLE DE LA ESCUELA ANA MARIA CAMPOS. DERECHA CALLE DE LA PLAZA DE LA SIERRITA. REFERENCIA SECTOR LA SIERRITA, AVENIDAD PRINCIPAL;210407015
60170;1;21;4;7;ESCUELA  BASICA  BOLIVARIANA JOSE DOMINGO MORALES;CASERIO CABIMITA CRRT RIO CACHIRI;210407002
60180;1;21;4;7;ESCUELA BASICA BOLIVARIANA CEMIDA CARMONA;SECTOR: EL MALUCO. FRENTE CARRETERA CACHIRI. IZQUIERDA CALLE TALLER DE BARTOLO. DERECHA CALLE IGLESIA PENTECOTE. REFERENCIA CASERIO EL MALUCO;210407003
60230;1;21;4;7;UNIDAD EDUCATIVA SOCIAL DE AVANZADA ARMANDO MOLERO;SECTOR: CAMPO MOGA. FRENTE CARRETERA CAMPO MOGA. IZQUIERDA VEREDA CASA DE FELIDA CHAPARRO. DERECHA VEREDA IGLESIA EVANGELICA. REFERENCIA CRRT. CAMPO MARA, VIA ESTACION PDVSA, CAMPO MOGA;210407004
60240;1;21;4;7;UNIDAD EDUCATIVA ESTADAL CECILIA  NUÑES  SUCRE;SECTOR CERRO COCHINO DERECHA CARRETERA LA FRAGUA. FRENTE CARRETERA PRINCIPAL VIA CACHIRI. IZQUIERDA CAMINO A UNA VENTA DE ALIMENTO DE CERRO COCHINO CRRT. VIA LA PAZ, SECTOR CERRO EL COCHINO CASA;210407005
60250;1;21;4;7;ESCUELA   BOLIVARIANA JOSE LUGO RIVAS;CASERÍO: LAS AVILLAS. FRENTE AVENIDA PRINCIPAL LOS LIRIOS. IZQUIERDA CALLE VIA AL CONCEJO COMUNAL. DERECHA CAMINO FAMILIA CHAVIER. REFERENCIA VIA 4 BOCAS LA CONCEPCION CASERIO LAS JAVILLAS;210407006
60260;1;21;4;7;ESCUELA NACIONAL ANA MARIA CAMPOS;SECTOR: LA SIERRITA. FRENTE CALLE BOLIVAR. IZQUIERDA CALLEJÓN ANA MARIA CAMPOS. DERECHA CALLE UNIDAD EDUCATIVA ENDER AVILA. REFERENCIA CASERIO LA SIERRITA;210407007
60270;1;21;4;7;ESCUELA   BOLIVARIANA ROMULO BETANCOURT;CASERÍO: GATO REY. FRENTE CARRETERA VIA CAMPO MOGA. IZQUIERDA CARRETERA AL BARRIO ROMULO BETANCOURT. DERECHA CARRETERA VIVIENDAS GATO REY. REFERENCIA CASERIO GATO REY;210407008
60280;1;21;4;7;UNIDAD EDUCATIVA BOLIVARIANA BACHILLER JOSE MARIA OSORIO;SECTOR: LA CREOLE. FRENTE CARRETERA VIA CAMPO MARA. IZQUIERDA CARRETERA VIA LA SIERRITA. DERECHA CARRETERA VIA TAMARE. REFERENCIA CASERIO EL PICANTE;210407009
60300;1;21;4;7;UNIDAD EDUCATIVA ESTADAL FUERTE MARA;SECTOR: CAMPO MARA. FRENTE CARRETERA VIA CUARTEL FUERTE MARA. IZQUIERDA CALLE FUERTE MARA. DERECHA CARRETERA VIA CAMPO MARA. REFERENCIA VIA CAMPO MARA, DIAGONAL AL CUARTEL FUERTE MARA;210407010
60340;1;21;4;7;ESCUELA   BOLIVARIANA MARCELINO 2;SECTOR: 3 BOCAS. FRENTE CALLE PRINCIPAL DE LAS VIVIENDAS 3 BOCAS. IZQUIERDA CARRETERA VIVIENDAS 3 BOCAS. DERECHA CARRETERA VIA CAMPO MARA. REFERENCIA VIA CAMPO MARA SECTOR TRES BOCA;210407011
60450;1;21;4;7;UNIDAD EDUCATIVA ESTADAL CIENAGA DE REYES;CASERÍO: CIENEGA DE REYES. FRENTE CARRETERA KILOMETRO EL POZO. IZQUIERDA CARRETERA VIA EL POZO. DERECHA CARRETERA VIA LA SIERRITA. REFERENCIA CASERIO CIENEGA DE REYES;210407012
60451;1;21;4;7;UE. PRIVADA JOSE IGNACIO PULIDO;SECTOR: LA SIERRITA. FRENTE AVENIDA PRINCIPAL DE LA SIERRITA. IZQUIERDA CALLE CDI LA SIERRITA. DERECHA CALLE DIAGONAL PLANTA DE HIELO MARA. REFERENCIA AV PRINCIPAL LA SIERRITA A 100 MTS DE LA PLAZA BOLIVAR CERCA DEL CDI;210407016
60452;1;21;4;7;ESCUELA BASICA EL CERRITO;SECTOR EL CERRITO FRENTE CALLE CASA. DERECHA CALLEJÓN CASA. IZQUIERDA CALLEJÓN CASA ENTRANDO TAPISERIA GARCIA;210407017
60453;1;21;4;7;CENTRO EDUCACION INICIAL SIMONCITO CHIQUINQUIRA;SECTOR CHIQUINQUIRA DERECHA CALLE CASA. IZQUIERDA CALLE CASA. FRENTE CALLE CASA PANADERIA CHIQUINQUIRA;210407018
60454;1;21;4;7;ESCUELA BASICA NACIONAL LOS CANAMOS;SECTOR LOS CANAMOS DERECHA CALLE CASA. IZQUIERDA CALLE CASA. FRENTE CALLE MONTE MERCAL CASA;210407019
60455;1;21;4;7;ESCUELA BASICA NACIONAL ANDRES FLEIRE;SECTOR EL CUJI FRENTE AVENIDA CASA. DERECHA CALLE CASA. IZQUIERDA CALLE CASA FRENTE AL MERCAL;210407020
60456;1;21;4;7;ESCUELA BOLIVARIANA CIENAGUITA;SECTOR LA SIENAGUITA FRENTE CALLE CASA. IZQUIERDA CALLEJÓN ABASTO. DERECHA CAMINO CASA MODULO BARRIO ADENTRO;210407021
60457;1;21;4;7;ESCUELA BOLIVARIANO RAMON TROCONIS VALE;SECTOR: CACHICAMO. FRENTE AVENIDA CASA. IZQUIERDA AVENIDA CASA. DERECHA AVENIDA CASA. REFERENCIA PLANTA HIDROLAGO;210407022
60458;1;21;4;7;ESCUELA BASICA NACIONAL ANA SARA HERNANDEZ DE TORRES;SECTOR GALLERA VIEJA DERECHA CALLE CASA. IZQUIERDA CALLE CASA. FRENTE CALLE CASA DEPOSITO MONCHON DE MARA CASA;210407023
60530;1;21;5;1;UNIDAD EDUCATIVA NACIONAL  IPE;SECTOR: PADILLA. FRENTE AVENIDA PADILLA. IZQUIERDA AVENIDA 5. DERECHA CALLE COLON. REFERENCIA A 100METROS DEL PARQUE URDANETA;210501001
60531;1;21;5;1;ESCUELA BASICA NACIONAL JUAN DE MALDONADO;SECTOR: VERITAS. FRENTE CALLE 90. IZQUIERDA CALLE 91. DERECHA CALLE 89. REFERENCIA AVENIDA 7A CON CALLE 90 FRENTE A LA IGLESIA SANTA TERESITA;210501007
60532;1;21;5;1;ESCUELA BASICA ESTADAL PRESBITERO JOAQUIN PIÑA (AN;SECTOR: VERITA AVENIDA 11CALLE85 FALCON. FRENTE CALLE 85. IZQUIERDA AVENIDA 11CALLE. REFERENCIA CALLE 85, CON AVENIDA 11, SECTOR VERITA, (ENTRADA NORTE);210501008
60533;1;21;5;1;ESCUELA BASICA NACIONAL JORGE WASHINGTON (ANEXO 1);SECTOR: BELLOSO. FRENTE AVENIDA 12. IZQUIERDA CALLE 91. DERECHA AVENIDA 13. REFERENCIA AVENIDA 12 Nº 90-61 SECTOR BELLOSO, (ENTRADA SUR);210501009
61610;1;21;5;1;UNIDAD EDUCATIVA JORGE WASHINGTON;SECTOR BELLOSO FRENTE AVENIDA 12. DERECHA CALLE 91. IZQUIERDA CALLE 90 AVENIDA 12 NUMERO 90-61, SECTOR BELLOSO CASA;210501002
61620;5;21;5;1;ESCUELA BASICA ESTADAL PRESBITERO JOAQUIN PIÑA;SECTOR: VERITAS. FRENTE CARRETERA TERRENO. IZQUIERDA AVENIDA 11. DERECHA CALLE 85 FALCON. REFERENCIA CALLE 85, CON AV. 11 S/N, SECTOR VERITAS;210501003
61640;1;21;5;1;ESCUELA BASICANACIONAL ALONSO PACHECO;SECTOR: SECTOR BELLOSO AVENIDA 13 B Y 14 A. FRENTE CALLE 82. IZQUIERDA CALLE 14 B. DERECHA CALLE 13B. REFERENCIA CALLE 82, ENTRE AV. 13B Y 14A, Nº 13B-62;210501004
61650;1;21;5;1;ESCUELA BASICA NACIONAL RAFAEL  A. BELLOSO CHACIN;CALLE 91 Nº 9-66, SECTOR VERITAS;210501005
61661;1;21;5;1;HOGAR SAN JOSE DE LA MONTAÑA;CALLE 85 (FALCON) Nº 8-78;210501006
60681;1;21;5;2;UNIDAD GERONTOLOGICA DE MCBO;SECTOR: LAGO MAR BEACH AVENIDA MILAGRO NORTE AL LADO DE LA PRIMERA DIVISION DE INFANTERIA. FRENTE AVENIDA MILAGRO NORTE. REFERENCIA AVENIDA  EL MILAGRO NORTE AL LADO DE LA BARRACA;210502001
60682;1;21;5;2;UNIDAD EDUCATIVA SOCIAL DE AVANZADA PROFESOR ELIO VALMORE CASTELLANOS;SECTOR: ALTOS DE MILAGRO NORTE. FRENTE CALLE 35. IZQUIERDA CALLE 34. DERECHA CALLE 36. REFERENCIA AVENIDA 6G CON CALLE 35 A MEDIA CUADRA CONSULTORIO BARRIO ALTOS DEL MILAGRO NORTE, CALLE 35 ( CHURUGUARA);210502024
60683;1;21;5;2;ESCUELA BASICA NACIONAL MONSEÑOR FRANCISCO ANTONIO;SECTOR 18 DE OCTUBRE FRENTE AVENIDA 2 Y 3 MODULO OESTE. DERECHA CALLE F. IZQUIERDA CALLE E AVENIDA 2, ENTRE CALLES E Y F, SECTOR 18 DE OCTUBRE (MODULO OESTE) CASA;210502025
60760;1;21;5;2;ESCUELA BASICA ESTADAL  23 DE ENERO;SECTOR: 18 DE OCTUBRE. FRENTE CALLE L. IZQUIERDA CALLE 8. DERECHA CALLE 9. REFERENCIA CALLE L, ENTRE AVENIDA. 8 Y 9 SECTOR 18 DE OCTUBRE;210502002
60761;1;21;5;2;UNIDAD EDUCATIVA NACIONAL ELISA  FARIAS;SECTOR 18 DE OCTUBRE FRENTE AVENIDA 7. DERECHA CALLE N. IZQUIERDA CALLE N CALLE N, AVENIDA. 7, NUMERO 7-11, SECTOR 18 DE OCTUBRE EDIFICIO;210502003
60770;5;21;5;2;UNIDAD EDUCATIVA NACIONAL COQUIVACOA;SECTOR: 18 DE OCTUBRE. FRENTE CALLE J. IZQUIERDA AVENIDA 4. DERECHA AVENIDA 5. REFERENCIA BARRIO. 18 DE OCTUBRE, ENTRE AVENIDA 4 Y 5, CALLE J;210502006
60771;1;21;5;2;UNIDAD EDUCATIVA NACIONAL LICEO LOS ROBLES;URBANIZACIÓN DORAL NORTE DERECHA AVENIDA FUERZAS ARMADAS. FRENTE CALLE 34. IZQUIERDA CARRERA URBANIZACION ROBLEDAR PROLONGACIONAVENIDA 12 BARRIO  MONTE BELLO MARACAIBO EDIFICIO;210502007
60773;1;21;5;2;UNIDAD EDUCATIVA NACIONAL COLEGIO ALTAMIRA;SECTOR: MONTE BELLO URBANIZACION DORAL NORTE. FRENTE AVENIDA 11D. IZQUIERDA CALLE 43. DERECHA AVENIDA 12. REFERENCIA PROLONGACION. AVENIDA. 12. ESQUINA CALLE 11D URBANIZACION  DORAL NORTE;210502008
60775;1;21;5;2;UNIDAD EDUCATIVA NACIONAL RAFAEL LOPEZ BARALT;BARRIO: 18 DE OCTUBRE. FRENTE CALLE J. IZQUIERDA CALLE JK. DERECHA AVENIDA 1. REFERENCIA BARRIO 18 DE OCTUBRE CALLE JK. 1-15;210502009
60780;5;21;5;2;ESCUELA BASICA NACIONAL MONSEÑOR FRANCISCO ANTONIO GRANADILLO;SECTOR 18 DE OCTUBRE FRENTE AVENIDA 2. DERECHA CALLE E. IZQUIERDA CALLE F AVENIDA 2 ENTRE CALLES E Y F SECTOR 18 DE OCTUBRE CASA;210502010
60781;1;21;5;2;UNIDAD EDUCATIVA NACIONAL PRIVADA COLEGIO NUESTRA SEÑORA DE FATIMA;BARRIO: 18 DE OCTUBRE. FRENTE AVENIDA 6. IZQUIERDA CALLEJÓN LOS 2 CAMINOS. DERECHA AVENIDA BELLA VISTA. REFERENCIA CALLE 1 NUM. 1A-79 MONTE CLARO MARACAIBO;210502011
62270;1;21;16;3;ESCUELA BOLIVARIANA CANDELARIO REYES MEDINA;SECTOR: LOS LIRIOS DE MARA. FRENTE CALLE LOS LIRIOS. REFERENCIA CASERIO LOS LIRIOS DE MARA;211603005
60790;1;21;5;2;GRUPO ESCOLAR NACIONAL BATALLA DE BOYACA;SECTOR: SANTA ROSA DE AGUA SEGUNDA ETAPA. FRENTE CALLE 38. IZQUIERDA AVENIDA MILAGRO NORTE. DERECHA CALLE 42. REFERENCIA AVE EL MILAGRO NORTE CON CALLE 38 SECTOR SANTA ROSA DE AGUA;210502012
60800;5;21;5;2;ESCUELA BASICA NACIONAL RAUL CUENCA;SECTOR: ALTOS DE JALISCO. FRENTE AVENIDA 6. IZQUIERDA CALLE 44A. DERECHA AVENIDA BELLA VISTA. REFERENCIA BARRIO ALTOS DE JALISCO MARACAIBO AV 6;210502013
60801;1;21;5;2;UNIDAD EDUCATIVA  NACIONAL FE Y ALEGRIA N°:2;SECTOR: ALTOS DE JALISCO. FRENTE AVENIDA 61. IZQUIERDA CALLEJÓN 1. DERECHA CALLEJÓN 2. REFERENCIA BARRIO ALTOS DE JALISCO AV 61 N°: 41B-135;210502014
60802;1;21;5;2;UNIDAD EDUCATIVA NACIONAL NUESTRA SEÑORA DE LA PAZ;SECTOR: ALTOS DE JALISCO. FRENTE AVENIDA 6. IZQUIERDA CALLE 1. DERECHA AVENIDA BELLA VISTA. REFERENCIA BARRIO ALTO DE JALISCO AV 6 CALLE 1-484;210502015
60810;1;21;5;2;UNIDAD EDUCATIVA NACIONAL BATALLA DE CARABOBO;SECTOR: PUNTICA DE PIEDRA. FRENTE CALLE SINCELEJOS. IZQUIERDA AVENIDA 2 EL MILAGRO. DERECHA CALLE EL PROGRESO. REFERENCIA BARRIO PUNTICA DE PIEDRA AVE 2C CALLE SINCELEJO;210502016
60830;1;21;5;2;UNIDAD EDUCATIVA NACIONAL MARIA MONTESSORI;SECTOR: ZAPARA. FRENTE CALLE 54. IZQUIERDA CALLE 6. DERECHA CALLE 6A. REFERENCIA SECTOR ZAPARA UNO CALLE 54 AVE 6A-17;210502017
60880;1;21;5;2;ESCUELA MENCA DE LEONI;SECTOR: CANCHANCHA. FRENTE AVENIDA MILAGRO NORTE. IZQUIERDA CALLE 16A. DERECHA CALLE 16. REFERENCIA BARRIO CANCHANCHA AV 17 NO 18-180;210502018
60890;5;21;5;2;ESCUELA BASICA NACIONAL TEOTISTE DE GALLEGOS;BARRIO: TEOTISTE DE GALLEGOS. FRENTE AVENIDA 8. IZQUIERDA CALLE 21. DERECHA CALLE 20. REFERENCIA BARRIO TEOTISTE DE GALLEGOS AVENIDA  8 MARACAIBO;210502019
60901;1;21;5;2;UNIDAD EDUCATIVA NACIONAL PRIVADA ANTONIO ROSMINI;BARRIO LOS PESCADORES DERECHA CALLE 10E. IZQUIERDA CALLE 8B. FRENTE CALLE 25 BARRIO SANTA ROSA DE TIERRA MARACAIBO EDIFICIO;210502020
60910;1;21;5;2;ESCUELA BASICA NACIONAL CONTRALMIRANTE RENATO BELUCHE;SECTOR LA SALINAS DERECHA AVENIDA FINAL DE LA AVENIDA 2. IZQUIERDA AVENIDA MILAGRO NORTE. FRENTE CALLE 116 AVENIDA 2 NUMERO : R5 116 BARRIO LA SALINA CASA;210502021
60920;1;21;5;2;ESCUELA BASICA NACIONAL JUAN PABLO PEREZ ALFONSO;BARRIO: LOS REYES MAGOS. FRENTE AVENIDA MILAGRO NORTE. IZQUIERDA CALLEJÓN 1. DERECHA AVENIDA 5. REFERENCIA BARRIO EL RELLENO MARACAIBO;210502022
60930;5;21;5;2;ESCUELA BASICA NACIONAL DR JESUS MARIA PORTILLO;SECTOR: SANTA ROSA DE AGUA. FRENTE AVENIDA FINAL DE AVENIDA 6. IZQUIERDA BULEVAR SANTA ROSA DE AGUA. DERECHA AVENIDA 6. REFERENCIA BRR STA ROSA DE AGUA EL TERMINAL MBO AV 6;210502023
60931;1;21;5;2;PREESCOLAR NEGRA MATEA;SECTOR: SANTA ROSA DE AGUA. FRENTE AVENIDA 6. IZQUIERDA CALLEJÓN 1. DERECHA CALLEJÓN 2. REFERENCIA BARRIO SANTA ROSA DE AGUA;210502026
61130;1;21;5;3;ESCUELA BASICA NACIONAL MAGDALENA OCANDO;BARRIO HATICOS POR ARRIBA, BARRIO 23 DE ENERO 1, SECTOR LA REAGA, AVENIDA 17 B, CALLEJON SANTA ELENA #12442 FRENTE AVENIDA 17B CERCA DE LA PARADA EL POTENTE CASA;210503001
61131;1;21;5;3;ESCUELA BASICA ESTADAL LUIS ARRIETA ACOSTA (ANEXO 1);SECTOR LA POMONA CALLE105 IZQUIERDA AVENIDA PRINCIPAL POMONA. DERECHA CALLE 19D. FRENTE CALLE 105 DIAGONAL CONJUNTO RESIDENCIAL LAS PIRANIDES CASA;210503028
61132;1;21;5;3;ESCUELA BASICA NACIONAL DOCTOR FRANCISCO OCHOA (ANEXO 1);URBANIZACIÓN: LA FUNDACION MENDOZA, SECTOR HATICOS POR ARRIBA, AV 20G,. FRENTE AVENIDA 20G. IZQUIERDA AVENIDA PRINCIPAL DE HATICOS. DERECHA AVENIDA PRINCIPAL. REFERENCIA CENTRO COMERCIAL LA FUNDACION;210503029
61133;4;21;5;3;UNIDAD EDUCATIVA CORONEL ANTONIO VASQUEZ;AVENIDA LOS HATICOS;210503030
61134;4;21;5;3;UNIDAD EDUCATIVA DOCTOR ELOY GUILLERMO GONZALEZ;SECTOR POMONA CALLE 105, AVENIDA 19A, AL LADO DE LA IGLESIA EVANGELICA PEÑA DE HOREB;210503031
61135;1;21;5;3;ESCUELA BASICA ESTADAL ORANGEL RODRIGUEZ (ANEXO 1);SECTOR SABANETA LARGA FRENTE AVENIDA AVENIDA 20. IZQUIERDA CALLE 100. DERECHA VEREDA IGLESIA SAN MIGUEL IGLESIA SAN MIGUEL ARCANGELA CASA;210503032
61140;1;21;5;3;ESCUELA BASICA NACIONAL DR FRANCISCO OCHOA;SECTOR: SECTOR HATICOS URBANIZACION LA FUNDACION MENDOZA. FRENTE CALLE 20G. REFERENCIA AVENIDA  20G HATICOS POR ARRIBA SECTOR 23 DE ENERO;210503002
61141;1;21;5;3;CENTRO DE CULTURA VIDAL CALDERON;BARRIO: BARRIO LA CHINITA. FRENTE AVENIDA 21. REFERENCIA AVENIDA 21 BARRIO LA CHINITA SECTOR HATICOS;210503003
61145;1;21;5;3;UNIDAD EDUCATIVA NACIONAL PRIVADA EVANGELICA ROSA DE SARON;SECTOR HATICOS POR ARRIBA BARRIO 23 DE ENERO AVENIDA 19 C # 115 29 FRENTE AVENIDA 19C. DERECHA CALLE CASA. IZQUIERDA CALLE CASA AL LADO DEL DEPOSITO LA ANDINITA CASA;210503004
